Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/Size,Annual generated kWh
19971,DE,8;84,15850,03/30/2011,39.66,-75.57,4;13,Sussex,51183,1792;986425,72818;89617
19971,DE,8;84,54454,12-1-2009,39.45,-75.71,4;13,Sussex,51183,6159;954751,72818;89617
19709,DE,8;88,,08/16/2011,38.74,-75.60,4;11,New Castle,10003,0,72794;16393
19709,DE,8;88,,10-10-2011,38.86,-75.36,4;11,New Castle,10003,0,72794;16393
19966,DE,8;88,,02/27/2012,39.67,-75.75,4;17,Sussex,51183,0,73856;85246
19966,DE,8;88,38805,02/29/2012,38.53,-75.06,4;17,Sussex,51183,4369;932432,73856;85246
19709,DE,8;88,45000,09/30/2011,39.67,-75.75,4;11,New Castle,10003,5067;567568,72794;16393
19709,DE,8;88,37000,1-11-2012,39.67,-75.75,4;11,New Castle,10003,4166;666667,72794;16393
19971,DE,8;89,,3-1-2011,39.67,-75.75,4;13,Sussex,51183,0,73230;76776
19944,DE,8;91,,7-10-2014,38.70,-75.09,4;06,Sussex,51183,0,72151;52459
19970,DE,8;93,,01/17/2012,38.70,-75.09,4;08,Sussex,51183,0,72669;70492
19709,DE,8;93,,8-3-2012,39.45,-75.71,4;11,New Castle,10003,0,73204;04098
